	larva(0)
mom_y(372)	1032
mom_y(373)	1032
mom_y(374)	1032
mom_y(375)	1032
mom_y(376)	1032
mom_y(377)	1033
mom_y(378)	1033
mom_y(379)	1034
mom_y(380)	1035
mom_y(381)	1035
mom_y(382)	1036
mom_y(383)	1036
mom_y(384)	1035
mom_y(385)	1035
mom_y(386)	1034
mom_y(387)	1034
mom_y(388)	1032
mom_y(389)	1031
mom_y(390)	1031
mom_y(391)	1031
mom_y(392)	1031
mom_y(393)	1031
mom_y(394)	1031
mom_y(395)	1031
mom_y(396)	1031
mom_y(397)	1030
mom_y(398)	1030
mom_y(399)	1030
mom_y(400)	1030
mom_y(401)	1030
mom_y(402)	1030
mom_y(403)	1031
mom_y(404)	1032
mom_y(405)	1032
mom_y(406)	1033
mom_y(407)	1034
mom_y(408)	1035
mom_y(409)	1036
mom_y(410)	1035
mom_y(411)	1035
mom_y(412)	1034
mom_y(413)	1035
mom_y(414)	1034
mom_y(415)	1034
mom_y(416)	1034
mom_y(417)	1034
mom_y(418)	1034
mom_y(419)	1033
mom_y(420)	1034
mom_y(421)	1034
mom_y(422)	1033
mom_y(423)	1033
mom_y(424)	1033
mom_y(425)	1033
mom_y(426)	1033
mom_y(427)	1033
mom_y(428)	1033
mom_y(429)	1033
mom_y(430)	1033
mom_y(431)	1033
mom_y(432)	1033
mom_y(433)	1033
mom_y(434)	1034
mom_y(435)	1034
mom_y(436)	1035
mom_y(437)	1035
mom_y(438)	1035
mom_y(439)	1036
mom_y(440)	1036
mom_y(441)	1035
mom_y(442)	1036
mom_y(443)	1036
mom_y(444)	1037
mom_y(445)	1040
mom_y(446)	1040
mom_y(447)	1040
mom_y(448)	1039
mom_y(449)	1039
mom_y(450)	1039
mom_y(451)	1039
mom_y(452)	1038
mom_y(453)	1039
mom_y(454)	1038
mom_y(455)	1038
mom_y(456)	1039
mom_y(457)	1039
mom_y(458)	1039
mom_y(459)	1040
mom_y(460)	1040
mom_y(461)	1041
mom_y(462)	1041
mom_y(463)	1042
mom_y(464)	1043
mom_y(465)	1043
mom_y(466)	1043
mom_y(467)	1044
mom_y(468)	1044
mom_y(469)	1045
mom_y(470)	1045
mom_y(471)	1045
mom_y(472)	1045
mom_y(473)	1046
mom_y(474)	1045
mom_y(475)	1045
mom_y(476)	1045
mom_y(477)	1046
mom_y(478)	1045
mom_y(479)	1044
mom_y(480)	1044
mom_y(481)	1043
mom_y(482)	1041
mom_y(483)	1038
mom_y(484)	1038
mom_y(485)	1038
mom_y(486)	1038
mom_y(487)	1037
mom_y(488)	1037
mom_y(489)	1036
mom_y(490)	1037
mom_y(491)	1036
mom_y(492)	1036
mom_y(493)	1036
mom_y(494)	1036
mom_y(495)	1036
mom_y(496)	1036
mom_y(497)	1037
mom_y(498)	1037
mom_y(499)	1037
mom_y(500)	1037
mom_y(501)	1037
mom_y(502)	1037
mom_y(503)	1037
mom_y(504)	1038
mom_y(505)	1039
mom_y(506)	1040
mom_y(507)	1040
mom_y(508)	1040
mom_y(509)	1041
mom_y(510)	1042
mom_y(511)	1042
mom_y(512)	1042
mom_y(513)	1042
mom_y(514)	1042
mom_y(515)	1042
mom_y(516)	1042
mom_y(517)	1043
mom_y(518)	1042
mom_y(519)	1042
mom_y(520)	1042
mom_y(521)	1041
mom_y(522)	1040
mom_y(523)	1039
mom_y(524)	1039
mom_y(525)	1039
mom_y(526)	1039
mom_y(527)	1039
mom_y(528)	1038
mom_y(529)	1038
mom_y(530)	1038
mom_y(531)	1037
mom_y(532)	1037
mom_y(533)	1036
mom_y(534)	1036
mom_y(535)	1036
mom_y(536)	1037
mom_y(537)	1038
mom_y(538)	1038
mom_y(539)	1038
mom_y(540)	1038
mom_y(541)	1037
mom_y(542)	1037
mom_y(543)	1037
mom_y(544)	1036
mom_y(545)	1035
mom_y(546)	1035
mom_y(547)	1035
mom_y(548)	1034
mom_y(549)	1034
mom_y(550)	1034
mom_y(551)	1033
mom_y(552)	1033
mom_y(553)	1034
mom_y(554)	1033
mom_y(555)	1033
mom_y(556)	1033
mom_y(557)	1033
mom_y(558)	1033
mom_y(559)	1033
mom_y(560)	1033
mom_y(561)	1033
mom_y(562)	1033
mom_y(563)	1033
mom_y(564)	1034
mom_y(565)	1035
mom_y(566)	1035
mom_y(567)	1035
mom_y(568)	1035
mom_y(569)	1035
mom_y(570)	1036
mom_y(571)	1036
mom_y(572)	1036
mom_y(573)	1037
mom_y(574)	1039
mom_y(575)	1039
mom_y(576)	1039
mom_y(577)	1039
mom_y(578)	1039
mom_y(579)	1036
mom_y(580)	1034
mom_y(581)	1032
mom_y(582)	1031
mom_y(583)	1030
mom_y(584)	1029
mom_y(585)	1028
mom_y(586)	1028
mom_y(587)	1026
mom_y(588)	1026
mom_y(589)	1026
mom_y(590)	1024
mom_y(591)	1023
mom_y(592)	1022
mom_y(593)	1022
mom_y(594)	1022
mom_y(595)	1021
mom_y(596)	1021
mom_y(597)	1021
mom_y(598)	1021
mom_y(599)	1021
mom_y(600)	1020
mom_y(601)	1019
mom_y(602)	1020
mom_y(603)	1020
mom_y(604)	1019
mom_y(605)	1018
mom_y(606)	1018
mom_y(607)	1018
mom_y(608)	1017
mom_y(609)	1017
mom_y(610)	1017
mom_y(611)	1016
mom_y(612)	1016
mom_y(613)	1015
mom_y(614)	1012
mom_y(615)	1012
mom_y(616)	1012
mom_y(617)	1012
mom_y(618)	1013
mom_y(619)	1014
mom_y(620)	1013
mom_y(621)	1014
mom_y(622)	1014
mom_y(623)	1014
mom_y(624)	1013
mom_y(625)	1011
mom_y(626)	1011
mom_y(627)	1011
mom_y(628)	1011
mom_y(629)	1011
mom_y(630)	1011
mom_y(631)	1011
mom_y(632)	1010
mom_y(633)	1008
mom_y(634)	1008
mom_y(635)	1007
mom_y(636)	1007
mom_y(637)	1007
mom_y(638)	1006
mom_y(639)	1006
mom_y(640)	1005
mom_y(641)	1006
mom_y(642)	1006
mom_y(643)	1005
mom_y(644)	1005
mom_y(645)	1004
mom_y(646)	1004
mom_y(647)	1004
mom_y(648)	1004
mom_y(649)	1004
mom_y(650)	1005
mom_y(651)	1004
mom_y(652)	1004
mom_y(653)	1003
mom_y(654)	1002
mom_y(655)	1001
mom_y(656)	1000
mom_y(657)	1000
mom_y(658)	999
mom_y(659)	998
mom_y(660)	998
mom_y(661)	997
mom_y(662)	997
mom_y(663)	997
mom_y(664)	996
mom_y(665)	996
mom_y(666)	995
mom_y(667)	995
mom_y(668)	996
mom_y(669)	996
mom_y(670)	996
mom_y(671)	996
mom_y(672)	997
mom_y(673)	997
mom_y(674)	997
mom_y(675)	997
mom_y(676)	998
mom_y(677)	999
mom_y(678)	999
mom_y(679)	997
mom_y(680)	997
mom_y(681)	997
mom_y(682)	999
mom_y(683)	999
mom_y(684)	1002
mom_y(685)	1004
mom_y(686)	1005
mom_y(687)	1005
mom_y(688)	1005
mom_y(689)	1005
mom_y(690)	1005
mom_y(691)	1005
mom_y(692)	1005
mom_y(693)	1005
mom_y(694)	1005
mom_y(695)	1005
mom_y(696)	1005
mom_y(697)	1004
mom_y(698)	1004
mom_y(699)	1004
mom_y(700)	1003
mom_y(701)	1003
mom_y(702)	1001
mom_y(703)	1001
mom_y(704)	999
mom_y(705)	999
mom_y(706)	998
mom_y(707)	998
mom_y(708)	997
mom_y(709)	997
mom_y(710)	998
mom_y(711)	996
mom_y(712)	995
mom_y(713)	995
mom_y(714)	996
mom_y(715)	995
mom_y(716)	995
mom_y(717)	995
mom_y(718)	995
mom_y(719)	995
mom_y(720)	995
mom_y(721)	994
mom_y(722)	993
mom_y(723)	993
mom_y(724)	992
mom_y(725)	992
mom_y(726)	991
mom_y(727)	990
mom_y(728)	989
mom_y(729)	989
mom_y(730)	989
mom_y(731)	989
mom_y(732)	986
mom_y(733)	981
mom_y(734)	978
mom_y(735)	978
mom_y(736)	977
mom_y(737)	978
mom_y(738)	978
mom_y(739)	977
mom_y(740)	977
mom_y(741)	976
mom_y(742)	976
mom_y(743)	975
mom_y(744)	975
mom_y(745)	974
mom_y(746)	974
mom_y(747)	975
mom_y(748)	975
mom_y(749)	975
mom_y(750)	976
mom_y(751)	976
mom_y(752)	978
mom_y(753)	978
mom_y(754)	978
mom_y(755)	977
mom_y(756)	976
mom_y(757)	976
mom_y(758)	975
mom_y(759)	974
mom_y(760)	973
mom_y(761)	976
mom_y(762)	976
mom_y(763)	974
mom_y(764)	973
mom_y(765)	970
mom_y(766)	967
mom_y(767)	965
mom_y(768)	965
mom_y(769)	965
mom_y(770)	965
mom_y(771)	965
mom_y(772)	964
mom_y(773)	964
mom_y(774)	961
mom_y(775)	960
mom_y(776)	962
mom_y(777)	963
mom_y(778)	965
mom_y(779)	967
mom_y(780)	970
mom_y(781)	970
mom_y(782)	969
mom_y(783)	968
mom_y(784)	967
mom_y(785)	967
mom_y(786)	966
mom_y(787)	965
mom_y(788)	965
mom_y(789)	965
mom_y(790)	964
mom_y(791)	964
mom_y(792)	964
mom_y(793)	964
mom_y(794)	967
mom_y(795)	969
mom_y(796)	967
mom_y(797)	966
mom_y(798)	966
mom_y(799)	966
mom_y(800)	965
mom_y(801)	965
mom_y(802)	965
mom_y(803)	965
mom_y(804)	966
mom_y(805)	966
mom_y(806)	966
mom_y(807)	966
mom_y(808)	967
mom_y(809)	969
mom_y(810)	968
mom_y(811)	968
mom_y(812)	968
mom_y(813)	967
mom_y(814)	967
mom_y(815)	967
mom_y(816)	967
mom_y(817)	968
mom_y(818)	968
mom_y(819)	969
mom_y(820)	969
mom_y(821)	970
mom_y(822)	969
mom_y(823)	966
mom_y(824)	962
mom_y(825)	960
mom_y(826)	960
mom_y(827)	960
mom_y(828)	960
mom_y(829)	960
mom_y(830)	961
mom_y(831)	961
mom_y(832)	959
mom_y(833)	957
mom_y(834)	957
mom_y(835)	958
mom_y(836)	962
mom_y(837)	965
mom_y(838)	965
mom_y(839)	965
mom_y(840)	965
mom_y(841)	965
mom_y(842)	965
mom_y(843)	965
mom_y(844)	965
mom_y(845)	964
mom_y(846)	964
mom_y(847)	965
mom_y(848)	964
mom_y(849)	966
mom_y(850)	969
mom_y(851)	969
mom_y(852)	968
mom_y(853)	963
mom_y(854)	963
mom_y(855)	965
mom_y(856)	965
mom_y(857)	965
mom_y(858)	966
mom_y(859)	966
mom_y(860)	966
mom_y(861)	966
mom_y(862)	967
mom_y(863)	971
mom_y(864)	972
mom_y(865)	974
mom_y(866)	976
mom_y(867)	977
mom_y(868)	977
mom_y(869)	976
mom_y(870)	975
mom_y(871)	976
mom_y(872)	976
mom_y(873)	976
mom_y(874)	977
mom_y(875)	977
mom_y(876)	977
mom_y(877)	977
mom_y(878)	977
mom_y(879)	977
mom_y(880)	977
mom_y(881)	977
mom_y(882)	978
mom_y(883)	978
mom_y(884)	979
mom_y(885)	978
mom_y(886)	977
mom_y(887)	978
mom_y(888)	978
mom_y(889)	977
mom_y(890)	975
mom_y(891)	971
mom_y(892)	969
mom_y(893)	969
mom_y(894)	967
mom_y(895)	967
mom_y(896)	966
mom_y(897)	965
mom_y(898)	965
mom_y(899)	964
mom_y(900)	965
mom_y(901)	964
mom_y(902)	966
mom_y(903)	966
mom_y(904)	966
mom_y(905)	965
mom_y(906)	965
mom_y(907)	965
mom_y(908)	964
mom_y(909)	964
mom_y(910)	963
mom_y(911)	962
mom_y(912)	962
mom_y(913)	964
mom_y(914)	961
mom_y(915)	966
mom_y(916)	962
mom_y(917)	963
mom_y(918)	956
mom_y(919)	961
mom_y(920)	958
mom_y(921)	958
mom_y(922)	957
mom_y(923)	957
mom_y(924)	958
mom_y(925)	957
mom_y(926)	956
mom_y(927)	957
mom_y(928)	956
mom_y(929)	957
mom_y(930)	956
mom_y(931)	956
mom_y(932)	962
mom_y(933)	962
mom_y(934)	962
mom_y(935)	962
mom_y(936)	965
mom_y(937)	963
mom_y(938)	963
mom_y(939)	963
mom_y(940)	963
mom_y(941)	963
mom_y(942)	963
mom_y(943)	963
mom_y(944)	963
mom_y(945)	963
mom_y(946)	963
mom_y(947)	963
mom_y(948)	963
mom_y(949)	963
mom_y(950)	963
mom_y(951)	962
mom_y(952)	962
mom_y(953)	966
mom_y(954)	967
mom_y(955)	967
mom_y(956)	968
mom_y(957)	968
mom_y(958)	968
mom_y(959)	968
mom_y(960)	969
mom_y(961)	969
mom_y(962)	969
mom_y(963)	969
mom_y(964)	969
mom_y(965)	969
mom_y(966)	969
mom_y(967)	969
mom_dst(0)	0
mom_dst(1)	3,60555
mom_dst(2)	1,41421
mom_dst(3)	2
mom_dst(4)	3
mom_dst(5)	2,23607
mom_dst(6)	1,41421
mom_dst(7)	0
mom_dst(8)	2,23607
mom_dst(9)	1
mom_dst(10)	6,08276
mom_dst(11)	2,23607
mom_dst(12)	3,16228
mom_dst(13)	2
mom_dst(14)	2,23607
mom_dst(15)	3
mom_dst(16)	2,23607
mom_dst(17)	2
mom_dst(18)	2
mom_dst(19)	5,09902
mom_dst(20)	2,23607
mom_dst(21)	2,23607
mom_dst(22)	2,82843
mom_dst(23)	2
mom_dst(24)	2
mom_dst(25)	6,40312
mom_dst(26)	2
mom_dst(27)	1,41421
mom_dst(28)	3,16228
mom_dst(29)	1,41421
mom_dst(30)	3
mom_dst(31)	3,16228
mom_dst(32)	2
mom_dst(33)	1
mom_dst(34)	3,16228
mom_dst(35)	7,07107
mom_dst(36)	4,47214
mom_dst(37)	1
mom_dst(38)	3,16228
mom_dst(39)	5,38516
mom_dst(40)	6,7082
mom_dst(41)	8,06226
mom_dst(42)	1,41421
mom_dst(43)	1,41421
mom_dst(44)	1,41421
mom_dst(45)	1,41421
mom_dst(46)	2
mom_dst(47)	2,23607
mom_dst(48)	4,12311
mom_dst(49)	3
mom_dst(50)	3,60555
mom_dst(51)	1
mom_dst(52)	1
mom_dst(53)	1
mom_dst(54)	2,23607
mom_dst(55)	1
mom_dst(56)	3,60555
mom_dst(57)	2,82843
mom_dst(58)	2,23607
mom_dst(59)	2,23607
mom_dst(60)	2,23607
mom_dst(61)	2,23607
mom_dst(62)	2,82843
mom_dst(63)	2
mom_dst(64)	4,47214
mom_dst(65)	5,38516
mom_dst(66)	3,16228
mom_dst(67)	2,23607
mom_dst(68)	1
mom_dst(69)	3
mom_dst(70)	3,60555
mom_dst(71)	6,32456
mom_dst(72)	2,23607
mom_dst(73)	2
mom_dst(74)	1
mom_dst(75)	2
mom_dst(76)	1
mom_dst(77)	2,23607
mom_dst(78)	2,23607
mom_dst(79)	2
mom_dst(80)	8,06226
mom_dst(81)	5,38516
mom_dst(82)	3,60555
mom_dst(83)	6,7082
mom_dst(84)	5,38516
mom_dst(85)	3
mom_dst(86)	1
mom_dst(87)	1,41421
mom_dst(88)	2,23607
mom_dst(89)	1
mom_dst(90)	2
mom_dst(91)	4,12311
mom_dst(92)	2,23607
mom_dst(93)	3,16228
mom_dst(94)	2
mom_dst(95)	7,07107
mom_dst(96)	3,16228
mom_dst(97)	1
mom_dst(98)	2
mom_dst(99)	2
mom_dst(100)	2,23607
mom_dst(101)	0
mom_dst(102)	1,41421
mom_dst(103)	2,23607
mom_dst(104)	1,41421
mom_dst(105)	1
mom_dst(106)	2
mom_dst(107)	2
mom_dst(108)	2
mom_dst(109)	2,23607
mom_dst(110)	6,32456
mom_dst(111)	3,16228
mom_dst(112)	0
mom_dst(113)	1,41421
mom_dst(114)	1
mom_dst(115)	1
mom_dst(116)	3,16228
mom_dst(117)	5,38516
mom_dst(118)	3,16228
mom_dst(119)	1
mom_dst(120)	0
mom_dst(121)	0
mom_dst(122)	0
mom_dst(123)	1
mom_dst(124)	0
mom_dst(125)	0
mom_dst(126)	1
mom_dst(127)	1,41421
mom_dst(128)	0
mom_dst(129)	0
mom_dst(130)	1
mom_dst(131)	0
mom_dst(132)	1,41421
mom_dst(133)	0
mom_dst(134)	1,41421
mom_dst(135)	1,41421
mom_dst(136)	2
mom_dst(137)	2
mom_dst(138)	1
mom_dst(139)	2,23607
mom_dst(140)	1,41421
mom_dst(141)	0
mom_dst(142)	1,41421
mom_dst(143)	1,41421
mom_dst(144)	0
mom_dst(145)	0
mom_dst(146)	1
mom_dst(147)	1
mom_dst(148)	0
mom_dst(149)	6
mom_dst(150)	1
mom_dst(151)	1,41421
mom_dst(152)	1
mom_dst(153)	1
mom_dst(154)	2
mom_dst(155)	0
mom_dst(156)	3,16228
mom_dst(157)	1
mom_dst(158)	1
mom_dst(159)	4
mom_dst(160)	0
mom_dst(161)	1
mom_dst(162)	1
mom_dst(163)	1
mom_dst(164)	1
mom_dst(165)	1
mom_dst(166)	1,41421
mom_dst(167)	2
mom_dst(168)	1
mom_dst(169)	0
mom_dst(170)	2,23607
mom_dst(171)	0
mom_dst(172)	0
mom_dst(173)	1
mom_dst(174)	1
mom_dst(175)	1
mom_dst(176)	0
mom_dst(177)	0
mom_dst(178)	1,41421
mom_dst(179)	0
mom_dst(180)	1
mom_dst(181)	2,82843
mom_dst(182)	0
mom_dst(183)	1,41421
mom_dst(184)	1,41421
mom_dst(185)	2,23607
mom_dst(186)	1
mom_dst(187)	0
mom_dst(188)	2,82843
mom_dst(189)	1
mom_dst(190)	1,41421
mom_dst(191)	0
mom_dst(192)	2,82843
mom_dst(193)	0
mom_dst(194)	1
mom_dst(195)	1,41421
mom_dst(196)	1
mom_dst(197)	0
mom_dst(198)	1
mom_dst(199)	3,16228
mom_dst(200)	0
mom_dst(201)	1
mom_dst(202)	4,47214
mom_dst(203)	1
mom_dst(204)	1,41421
mom_dst(205)	1
mom_dst(206)	1
mom_dst(207)	1
mom_dst(208)	0
mom_dst(209)	2
mom_dst(210)	1
mom_dst(211)	1
mom_dst(212)	1
mom_dst(213)	1
mom_dst(214)	0
mom_dst(215)	1
mom_dst(216)	1
mom_dst(217)	1
mom_dst(218)	0
mom_dst(219)	2,23607
mom_dst(220)	0
mom_dst(221)	1
mom_dst(222)	1,41421
mom_dst(223)	0
mom_dst(224)	0
mom_dst(225)	0
mom_dst(226)	1
mom_dst(227)	0
mom_dst(228)	0
mom_dst(229)	0
mom_dst(230)	1
mom_dst(231)	0
mom_dst(232)	0
mom_dst(233)	0
mom_dst(234)	0
mom_dst(235)	1
mom_dst(236)	2,82843
mom_dst(237)	1
mom_dst(238)	1
mom_dst(239)	1
mom_dst(240)	2,23607
mom_dst(241)	0
mom_dst(242)	0
mom_dst(243)	1,41421
mom_dst(244)	1
mom_dst(245)	0
mom_dst(246)	1
mom_dst(247)	1
mom_dst(248)	1,41421
mom_dst(249)	0
mom_dst(250)	1,41421
mom_dst(251)	3
mom_dst(252)	2
mom_dst(253)	2
mom_dst(254)	1,41421
mom_dst(255)	0
mom_dst(256)	0
mom_dst(257)	0
mom_dst(258)	0
mom_dst(259)	0
mom_dst(260)	0
mom_dst(261)	0
mom_dst(262)	1
mom_dst(263)	1
mom_dst(264)	1
mom_dst(265)	0
mom_dst(266)	1
mom_dst(267)	1
mom_dst(268)	1
mom_dst(269)	0
mom_dst(270)	0
mom_dst(271)	0
mom_dst(272)	0
mom_dst(273)	0
mom_dst(274)	0
mom_dst(275)	0
mom_dst(276)	0
mom_dst(277)	0
mom_dst(278)	1
mom_dst(279)	0
mom_dst(280)	1,41421
mom_dst(281)	1
mom_dst(282)	0
mom_dst(283)	0
mom_dst(284)	0
mom_dst(285)	0
mom_dst(286)	1
mom_dst(287)	0
mom_dst(288)	0
mom_dst(289)	0
mom_dst(290)	0
mom_dst(291)	0
mom_dst(292)	1
mom_dst(293)	0
mom_dst(294)	0
mom_dst(295)	0
mom_dst(296)	0
mom_dst(297)	0
mom_dst(298)	0
mom_dst(299)	0
mom_dst(300)	0
mom_dst(301)	0
mom_dst(302)	0
mom_dst(303)	0
mom_dst(304)	0
mom_dst(305)	0
mom_dst(306)	0
mom_dst(307)	1,41421
mom_dst(308)	1
mom_dst(309)	1
mom_dst(310)	0
mom_dst(311)	1
mom_dst(312)	0
mom_dst(313)	1
mom_dst(314)	1
mom_dst(315)	0
mom_dst(316)	0
mom_dst(317)	1
mom_dst(318)	0
mom_dst(319)	1
mom_dst(320)	0
mom_dst(321)	0
mom_dst(322)	0
mom_dst(323)	1
mom_dst(324)	0
mom_dst(325)	0
mom_dst(326)	1
mom_dst(327)	0
mom_dst(328)	0
mom_dst(329)	1
mom_dst(330)	0
mom_dst(331)	0
mom_dst(332)	0
mom_dst(333)	1
mom_dst(334)	0
mom_dst(335)	0
mom_dst(336)	1
mom_dst(337)	1,41421
mom_dst(338)	1
mom_dst(339)	1
mom_dst(340)	0
mom_dst(341)	2
mom_dst(342)	1
mom_dst(343)	1
mom_dst(344)	1
mom_dst(345)	1
mom_dst(346)	2,82843
mom_dst(347)	1
mom_dst(348)	0
mom_dst(349)	0
mom_dst(350)	0
mom_dst(351)	0
mom_dst(352)	0
mom_dst(353)	0
mom_dst(354)	0
mom_dst(355)	0
mom_dst(356)	0
mom_dst(357)	1
mom_dst(358)	1
mom_dst(359)	1,41421
mom_dst(360)	0
mom_dst(361)	0
mom_dst(362)	0
mom_dst(363)	1
mom_dst(364)	1
mom_dst(365)	1
mom_dst(366)	0
mom_dst(367)	1
mom_dst(368)	1
mom_dst(369)	1
mom_dst(370)	0
mom_dst(371)	0
mom_dst(372)	0
mom_dst(373)	0
mom_dst(374)	1
mom_dst(375)	0
mom_dst(376)	1
mom_dst(377)	1
mom_dst(378)	0
mom_dst(379)	1,41421
mom_dst(380)	1
mom_dst(381)	1
mom_dst(382)	1
mom_dst(383)	0
mom_dst(384)	1,41421
mom_dst(385)	0
mom_dst(386)	1
mom_dst(387)	1
mom_dst(388)	2,82843
mom_dst(389)	1
mom_dst(390)	0
mom_dst(391)	0
mom_dst(392)	0
mom_dst(393)	1
mom_dst(394)	0
mom_dst(395)	1
mom_dst(396)	0
mom_dst(397)	1
mom_dst(398)	1
mom_dst(399)	0
mom_dst(400)	0
mom_dst(401)	0
mom_dst(402)	0
mom_dst(403)	1,41421
mom_dst(404)	1
mom_dst(405)	1
mom_dst(406)	1
mom_dst(407)	1
mom_dst(408)	1
mom_dst(409)	1
mom_dst(410)	1,41421
mom_dst(411)	2
mom_dst(412)	1,41421
mom_dst(413)	1
mom_dst(414)	1,41421
mom_dst(415)	0
mom_dst(416)	1
mom_dst(417)	0
mom_dst(418)	0
mom_dst(419)	1,41421
mom_dst(420)	1
mom_dst(421)	0
mom_dst(422)	1,41421
mom_dst(423)	1
mom_dst(424)	0
mom_dst(425)	0
mom_dst(426)	0
mom_dst(427)	0
mom_dst(428)	0
mom_dst(429)	0
mom_dst(430)	1
mom_dst(431)	0
mom_dst(432)	0
mom_dst(433)	0
mom_dst(434)	1
mom_dst(435)	1
mom_dst(436)	1,41421
mom_dst(437)	1
mom_dst(438)	2
mom_dst(439)	1,41421
mom_dst(440)	1
mom_dst(441)	1,41421
mom_dst(442)	1,41421
mom_dst(443)	1
mom_dst(444)	2,23607
mom_dst(445)	3,60555
mom_dst(446)	1
mom_dst(447)	1
mom_dst(448)	1
mom_dst(449)	0
mom_dst(450)	1
mom_dst(451)	1
mom_dst(452)	1
mom_dst(453)	1,41421
mom_dst(454)	1,41421
mom_dst(455)	0
mom_dst(456)	1
mom_dst(457)	0
mom_dst(458)	1
mom_dst(459)	1
mom_dst(460)	1
mom_dst(461)	1
mom_dst(462)	0
mom_dst(463)	1,41421
mom_dst(464)	1
mom_dst(465)	0
mom_dst(466)	0
mom_dst(467)	1,41421
mom_dst(468)	0
mom_dst(469)	1
mom_dst(470)	1
mom_dst(471)	0
mom_dst(472)	0
mom_dst(473)	1,41421
mom_dst(474)	1,41421
mom_dst(475)	0
mom_dst(476)	1
mom_dst(477)	1,41421
mom_dst(478)	1
mom_dst(479)	1,41421
mom_dst(480)	1
mom_dst(481)	1,41421
mom_dst(482)	2
mom_dst(483)	3,16228
mom_dst(484)	0
mom_dst(485)	0
mom_dst(486)	2
mom_dst(487)	1,41421
mom_dst(488)	0
mom_dst(489)	1
mom_dst(490)	1
mom_dst(491)	1
mom_dst(492)	0
mom_dst(493)	0
mom_dst(494)	1
mom_dst(495)	1
mom_dst(496)	0
mom_dst(497)	1,41421
mom_dst(498)	0
mom_dst(499)	0
mom_dst(500)	1
mom_dst(501)	0
mom_dst(502)	1
mom_dst(503)	1
mom_dst(504)	1
mom_dst(505)	1
mom_dst(506)	1
mom_dst(507)	1
mom_dst(508)	1
mom_dst(509)	1
mom_dst(510)	1
mom_dst(511)	0
mom_dst(512)	1
mom_dst(513)	0
mom_dst(514)	0
mom_dst(515)	0
mom_dst(516)	1
mom_dst(517)	1
mom_dst(518)	1
mom_dst(519)	1
mom_dst(520)	0
mom_dst(521)	1,41421
mom_dst(522)	1,41421
mom_dst(523)	1
mom_dst(524)	0
mom_dst(525)	0
mom_dst(526)	0
mom_dst(527)	0
mom_dst(528)	1,41421
mom_dst(529)	0
mom_dst(530)	0
mom_dst(531)	1
mom_dst(532)	1
mom_dst(533)	1
mom_dst(534)	0
mom_dst(535)	0
mom_dst(536)	1
mom_dst(537)	1,41421
mom_dst(538)	0
mom_dst(539)	1
mom_dst(540)	0
mom_dst(541)	1,41421
mom_dst(542)	0
mom_dst(543)	1
mom_dst(544)	1
mom_dst(545)	1
mom_dst(546)	1
mom_dst(547)	0
mom_dst(548)	1
mom_dst(549)	1
mom_dst(550)	1
mom_dst(551)	1
mom_dst(552)	1
mom_dst(553)	1
mom_dst(554)	1,41421
mom_dst(555)	1
mom_dst(556)	1
mom_dst(557)	0
mom_dst(558)	0
mom_dst(559)	1
mom_dst(560)	1
mom_dst(561)	0
mom_dst(562)	1
mom_dst(563)	1
mom_dst(564)	1
mom_dst(565)	2,23607
mom_dst(566)	0
mom_dst(567)	0
mom_dst(568)	0
mom_dst(569)	1
mom_dst(570)	1
mom_dst(571)	1
mom_dst(572)	1
mom_dst(573)	1,41421
mom_dst(574)	2,82843
mom_dst(575)	1
mom_dst(576)	0
mom_dst(577)	0
mom_dst(578)	1
mom_dst(579)	4,24264
mom_dst(580)	2,82843
mom_dst(581)	2,23607
mom_dst(582)	1,41421
mom_dst(583)	1,41421
mom_dst(584)	1
mom_dst(585)	3,16228
mom_dst(586)	2
mom_dst(587)	2,23607
mom_dst(588)	0
mom_dst(589)	0
mom_dst(590)	2,23607
mom_dst(591)	1,41421
mom_dst(592)	1
mom_dst(593)	1
mom_dst(594)	0
mom_dst(595)	1,41421
mom_dst(596)	0
mom_dst(597)	1
mom_dst(598)	0
mom_dst(599)	1
mom_dst(600)	1,41421
mom_dst(601)	1,41421
mom_dst(602)	1,41421
mom_dst(603)	0
mom_dst(604)	1,41421
mom_dst(605)	1
mom_dst(606)	0
mom_dst(607)	0
mom_dst(608)	1
mom_dst(609)	0
mom_dst(610)	1
mom_dst(611)	1
mom_dst(612)	0
mom_dst(613)	1
mom_dst(614)	4,24264
mom_dst(615)	0
mom_dst(616)	1
mom_dst(617)	0
mom_dst(618)	1,41421
mom_dst(619)	1
mom_dst(620)	1
mom_dst(621)	1
mom_dst(622)	2
mom_dst(623)	2
mom_dst(624)	1
mom_dst(625)	2
mom_dst(626)	0
mom_dst(627)	0
mom_dst(628)	0
mom_dst(629)	0
mom_dst(630)	0
mom_dst(631)	0
mom_dst(632)	1,41421
mom_dst(633)	2,23607
mom_dst(634)	0
mom_dst(635)	1
mom_dst(636)	0
mom_dst(637)	0
mom_dst(638)	1
mom_dst(639)	1
mom_dst(640)	1
mom_dst(641)	1,41421
mom_dst(642)	1
mom_dst(643)	1
mom_dst(644)	0
mom_dst(645)	1
mom_dst(646)	0
mom_dst(647)	1
mom_dst(648)	0
mom_dst(649)	0
mom_dst(650)	1,41421
mom_dst(651)	1
mom_dst(652)	1
mom_dst(653)	1,41421
mom_dst(654)	1
mom_dst(655)	1
